n_trial,elapsed_time,,,loss,planner,avg_runs,t_avg_run_time,t_avg_plan_time,t_avg_dist,t_avg_path_length,t_avg_success,params
1,2288.7190799712,,,0.3106298447,BKPIECEkConfigDefault,1,2.1610980034,0.3106298447,1.7028434822,8.5179083365,1,"{'longest_valid_segment_fraction': 0.005, 'border_fraction': '0.95', 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': '0.7', 'failed_expansion_score_factor': '0.4', 'min_valid_path_fraction': '0.85', 'type': 'geometric::BKPIECE'}"
1,2299.0360100268,,,1.1253480911,BKPIECEkConfigDefault,1,2.2474439144,1.1253480911,1.7032068275,7.5507902393,1,"{'longest_valid_segment_fraction': 0.005, 'border_fraction': '0.35', 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': '1.6', 'failed_expansion_score_factor': '0.15', 'min_valid_path_fraction': '0.7', 'type': 'geometric::BKPIECE'}"
1,2304.4583768843,,,3,BKPIECEkConfigDefault,1,0,0,0,0,0,"{'longest_valid_segment_fraction': 0.005, 'border_fraction': '0.15', 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': '1.8', 'failed_expansion_score_factor': '0.6', 'min_valid_path_fraction': '0.1', 'type': 'geometric::BKPIECE'}"
1,2309.8473680018,,,3,BKPIECEkConfigDefault,1,0,0,0,0,0,"{'longest_valid_segment_fraction': 0.005, 'border_fraction': '0.35', 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': '0.9', 'failed_expansion_score_factor': '0.7', 'min_valid_path_fraction': '0.55', 'type': 'geometric::BKPIECE'}"
1,2321.1865890025,,,1.3201839924,BKPIECEkConfigDefault,1,2.279540062,1.3201839924,1.7029390004,8.6787261593,1,"{'longest_valid_segment_fraction': 0.005, 'border_fraction': '0.25', 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': '1.7', 'failed_expansion_score_factor': '0.95', 'min_valid_path_fraction': '0.25', 'type': 'geometric::BKPIECE'}"
1,2330.8316330909,,,3,BKPIECEkConfigDefault,1,0,0,0,0,0,"{'longest_valid_segment_fraction': 0.005, 'border_fraction': '0.5', 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': '1.6', 'failed_expansion_score_factor': '0.15', 'min_valid_path_fraction': '0.7', 'type': 'geometric::BKPIECE'}"
1,2337.0308489799,,,1.1422030926,BKPIECEkConfigDefault,1,2.8233129978,1.1422030926,1.702678345,8.0914707381,1,"{'longest_valid_segment_fraction': 0.005, 'border_fraction': '0.95', 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': '1.6', 'failed_expansion_score_factor': '0.15', 'min_valid_path_fraction': '0.25', 'type': 'geometric::BKPIECE'}"
1,2342.7526478767,,,3,BKPIECEkConfigDefault,1,0,0,0,0,0,"{'longest_valid_segment_fraction': 0.005, 'border_fraction': '0.45', 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': '1.0', 'failed_expansion_score_factor': '0.3', 'min_valid_path_fraction': '0.25', 'type': 'geometric::BKPIECE'}"
1,2347.7378606796,,,3,BKPIECEkConfigDefault,1,0,0,0,0,0,"{'longest_valid_segment_fraction': 0.005, 'border_fraction': '0.35', 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': '0.2', 'failed_expansion_score_factor': '0.7', 'min_valid_path_fraction': '0.55', 'type': 'geometric::BKPIECE'}"
1,2353.3124537468,,,3,BKPIECEkConfigDefault,1,0,0,0,0,0,"{'longest_valid_segment_fraction': 0.005, 'border_fraction': '0.9', 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': '1.8', 'failed_expansion_score_factor': '0.1', 'min_valid_path_fraction': '0.9', 'type': 'geometric::BKPIECE'}"
1,2365.761951685,,,2.7919671535,BKPIECEkConfigDefault,1,2.3059680462,2.7919671535,1.7031195243,6.705353639,1,"{'longest_valid_segment_fraction': 0.005, 'border_fraction': '0.95', 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': '1.7', 'failed_expansion_score_factor': '0.15', 'min_valid_path_fraction': '0.25', 'type': 'geometric::BKPIECE'}"
1,2371.4164345265,,,3,BKPIECEkConfigDefault,1,0,0,0,0,0,"{'longest_valid_segment_fraction': 0.005, 'border_fraction': '0.1', 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': '0.3', 'failed_expansion_score_factor': '0.45', 'min_valid_path_fraction': '0.85', 'type': 'geometric::BKPIECE'}"
1,2383.1099245549,,,3,BKPIECEkConfigDefault,1,0,0,0,0,0,"{'longest_valid_segment_fraction': 0.005, 'border_fraction': '0.95', 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': '1.6', 'failed_expansion_score_factor': '0.15', 'min_valid_path_fraction': '0.95', 'type': 'geometric::BKPIECE'}"
1,2388.0997865201,,,3,BKPIECEkConfigDefault,1,0,0,0,0,0,"{'longest_valid_segment_fraction': 0.005, 'border_fraction': '0.65', 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': '0.2', 'failed_expansion_score_factor': '0.55', 'min_valid_path_fraction': '0.2', 'type': 'geometric::BKPIECE'}"
1,2396.2634546758,,,2.8676249981,BKPIECEkConfigDefault,1,2.9010870457,2.8676249981,1.7029269773,6.8108551921,1,"{'longest_valid_segment_fraction': 0.005, 'border_fraction': '0.95', 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': '1.6', 'failed_expansion_score_factor': '0.4', 'min_valid_path_fraction': '0.85', 'type': 'geometric::BKPIECE'}"
1,2401.9412784578,,,3,BKPIECEkConfigDefault,1,0,0,0,0,0,"{'longest_valid_segment_fraction': 0.005, 'border_fraction': '0.5', 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': '0.2', 'failed_expansion_score_factor': '0.25', 'min_valid_path_fraction': '0.75', 'type': 'geometric::BKPIECE'}"
1,2408.2724814417,,,3,BKPIECEkConfigDefault,1,0,0,0,0,0,"{'longest_valid_segment_fraction': 0.005, 'border_fraction': '0.65', 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': '0.2', 'failed_expansion_score_factor': '0.25', 'min_valid_path_fraction': '0.85', 'type': 'geometric::BKPIECE'}"
1,2413.6230366232,,,3,BKPIECEkConfigDefault,1,0,0,0,0,0,"{'longest_valid_segment_fraction': 0.005, 'border_fraction': '0.25', 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': '1.6', 'failed_expansion_score_factor': '0.15', 'min_valid_path_fraction': '0.25', 'type': 'geometric::BKPIECE'}"
1,2421.9997577669,,,3,BKPIECEkConfigDefault,1,0,0,0,0,0,"{'longest_valid_segment_fraction': 0.005, 'border_fraction': '0.9', 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': '1.5', 'failed_expansion_score_factor': '0.7', 'min_valid_path_fraction': '0.9', 'type': 'geometric::BKPIECE'}"
1,2428.3383538725,,,1.7040579319,BKPIECEkConfigDefault,1,2.3107099533,1.7040579319,1.7030442677,6.9300922204,1,"{'longest_valid_segment_fraction': 0.005, 'border_fraction': '0.25', 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': '1.4', 'failed_expansion_score_factor': '0.7', 'min_valid_path_fraction': '0.1', 'type': 'geometric::BKPIECE'}"
1,2433.4726908209,,,3,BKPIECEkConfigDefault,1,0,0,0,0,0,"{'longest_valid_segment_fraction': 0.005, 'border_fraction': '0.65', 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': '0.1', 'failed_expansion_score_factor': '0.8', 'min_valid_path_fraction': '0.65', 'type': 'geometric::BKPIECE'}"
1,2438.9284708502,,,3,BKPIECEkConfigDefault,1,0,0,0,0,0,"{'longest_valid_segment_fraction': 0.005, 'border_fraction': '0.45', 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': '1.1', 'failed_expansion_score_factor': '0.65', 'min_valid_path_fraction': '0.4', 'type': 'geometric::BKPIECE'}"
1,2444.9746618273,,,3,BKPIECEkConfigDefault,1,0,0,0,0,0,"{'longest_valid_segment_fraction': 0.005, 'border_fraction': '0.5', 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': '0.7', 'failed_expansion_score_factor': '0.05', 'min_valid_path_fraction': '0.9', 'type': 'geometric::BKPIECE'}"
1,2450.463331938,,,3,BKPIECEkConfigDefault,1,0,0,0,0,0,"{'longest_valid_segment_fraction': 0.005, 'border_fraction': '0.05', 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': '1.8', 'failed_expansion_score_factor': '0.2', 'min_valid_path_fraction': '0.7', 'type': 'geometric::BKPIECE'}"
1,2465.2173278334,,,1.7047128677,BKPIECEkConfigDefault,1,4.7685489655,1.7047128677,1.7029671122,10.6545481799,1,"{'longest_valid_segment_fraction': 0.005, 'border_fraction': '0.85', 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': '0.5', 'failed_expansion_score_factor': '0.1', 'min_valid_path_fraction': '0.4', 'type': 'geometric::BKPIECE'}"
1,2471.0581517222,,,3,BKPIECEkConfigDefault,1,0,0,0,0,0,"{'longest_valid_segment_fraction': 0.005, 'border_fraction': '0.45', 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': '0.4', 'failed_expansion_score_factor': '0.95', 'min_valid_path_fraction': '0.7', 'type': 'geometric::BKPIECE'}"
1,2480.520865679,,,3,BKPIECEkConfigDefault,1,0,0,0,0,0,"{'longest_valid_segment_fraction': 0.005, 'border_fraction': '0.05', 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': '0.2', 'failed_expansion_score_factor': '0.35', 'min_valid_path_fraction': '0.45', 'type': 'geometric::BKPIECE'}"
1,2485.7968237402,,,1.7613830566,BKPIECEkConfigDefault,1,1.5372850895,1.7613830566,1.7032739118,6.374444978,1,"{'longest_valid_segment_fraction': 0.005, 'border_fraction': '0.1', 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': '0.6', 'failed_expansion_score_factor': '0.2', 'min_valid_path_fraction': '0.3', 'type': 'geometric::BKPIECE'}"
1,2489.3465697767,,,3,BKPIECEkConfigDefault,1,0,0,0,0,0,"{'longest_valid_segment_fraction': 0.005, 'border_fraction': '0.05', 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': '1.2', 'failed_expansion_score_factor': '0.6', 'min_valid_path_fraction': '0.2', 'type': 'geometric::BKPIECE'}"
1,2501.6178896429,,,3,BKPIECEkConfigDefault,1,0,0,0,0,0,"{'longest_valid_segment_fraction': 0.005, 'border_fraction': '0.55', 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': '0.6', 'failed_expansion_score_factor': '0.65', 'min_valid_path_fraction': '0.65', 'type': 'geometric::BKPIECE'}"
1,2509.1239025595,,,2.39032197,BKPIECEkConfigDefault,1,2.5853111744,2.39032197,1.702961852,8.3809932191,1,"{'longest_valid_segment_fraction': 0.005, 'border_fraction': '0.5', 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': '1.5', 'failed_expansion_score_factor': '0.9', 'min_valid_path_fraction': '0.7', 'type': 'geometric::BKPIECE'}"
1,2518.3095834257,,,3,BKPIECEkConfigDefault,1,0,0,0,0,0,"{'longest_valid_segment_fraction': 0.005, 'border_fraction': '0.8', 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': '1.0', 'failed_expansion_score_factor': '0.8', 'min_valid_path_fraction': '0.05', 'type': 'geometric::BKPIECE'}"
1,2523.9604084494,,,3,BKPIECEkConfigDefault,1,0,0,0,0,0,"{'longest_valid_segment_fraction': 0.005, 'border_fraction': '0.3', 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': '1.2', 'failed_expansion_score_factor': '0.7', 'min_valid_path_fraction': '0.7', 'type': 'geometric::BKPIECE'}"
1,2530.3176643851,,,1.3336360455,BKPIECEkConfigDefault,1,1.9603221416,1.3336360455,1.7030479696,6.5140875575,1,"{'longest_valid_segment_fraction': 0.005, 'border_fraction': '0.05', 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': '1.1', 'failed_expansion_score_factor': '0.6', 'min_valid_path_fraction': '0.25', 'type': 'geometric::BKPIECE'}"
1,2540.0333752635,,,3,BKPIECEkConfigDefault,1,0,0,0,0,0,"{'longest_valid_segment_fraction': 0.005, 'border_fraction': '0.95', 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': '1.0', 'failed_expansion_score_factor': '0.3', 'min_valid_path_fraction': '0.25', 'type': 'geometric::BKPIECE'}"
1,2547.1027734282,,,1.6425259113,BKPIECEkConfigDefault,1,3.2192368507,1.6425259113,1.7029364083,7.1497962012,1,"{'longest_valid_segment_fraction': 0.005, 'border_fraction': '0.4', 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': '0.6', 'failed_expansion_score_factor': '0.15', 'min_valid_path_fraction': '0.95', 'type': 'geometric::BKPIECE'}"
1,2552.7668395045,,,3,BKPIECEkConfigDefault,1,0,0,0,0,0,"{'longest_valid_segment_fraction': 0.005, 'border_fraction': '0.15', 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': '1.6', 'failed_expansion_score_factor': '0.65', 'min_valid_path_fraction': '0.55', 'type': 'geometric::BKPIECE'}"
1,2562.4737493994,,,3,BKPIECEkConfigDefault,1,0,0,0,0,0,"{'longest_valid_segment_fraction': 0.005, 'border_fraction': '0.05', 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': '1.4', 'failed_expansion_score_factor': '0.95', 'min_valid_path_fraction': '0.95', 'type': 'geometric::BKPIECE'}"
1,2567.606816292,,,3,BKPIECEkConfigDefault,1,0,0,0,0,0,"{'longest_valid_segment_fraction': 0.005, 'border_fraction': '0.25', 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': '0.1', 'failed_expansion_score_factor': '0.6', 'min_valid_path_fraction': '0.1', 'type': 'geometric::BKPIECE'}"
1,2581.1070294382,,,3.2608511448,BKPIECEkConfigDefault,1,8.0595200062,3.2608511448,1.702909812,16.3937469258,1,"{'longest_valid_segment_fraction': 0.005, 'border_fraction': '0.55', 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': '0.6', 'failed_expansion_score_factor': '0.55', 'min_valid_path_fraction': '0.9', 'type': 'geometric::BKPIECE'}"
1,2586.4862074854,,,3,BKPIECEkConfigDefault,1,0,0,0,0,0,"{'longest_valid_segment_fraction': 0.005, 'border_fraction': '0.25', 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': '0.6', 'failed_expansion_score_factor': '0.6', 'min_valid_path_fraction': '0.15', 'type': 'geometric::BKPIECE'}"
1,2592.9192173483,,,3,BKPIECEkConfigDefault,1,0,0,0,0,0,"{'longest_valid_segment_fraction': 0.005, 'border_fraction': '0.25', 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': '1.6', 'failed_expansion_score_factor': '0.95', 'min_valid_path_fraction': '0.85', 'type': 'geometric::BKPIECE'}"
1,2598.666796446,,,3,BKPIECEkConfigDefault,1,0,0,0,0,0,"{'longest_valid_segment_fraction': 0.005, 'border_fraction': '0.45', 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': '0.9', 'failed_expansion_score_factor': '0.65', 'min_valid_path_fraction': '0.45', 'type': 'geometric::BKPIECE'}"
1,2608.1377604009,,,3,BKPIECEkConfigDefault,1,0,0,0,0,0,"{'longest_valid_segment_fraction': 0.005, 'border_fraction': '0.4', 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': '0.9', 'failed_expansion_score_factor': '0.95', 'min_valid_path_fraction': '0.25', 'type': 'geometric::BKPIECE'}"
1,2614.8212094308,,,2.3396670818,BKPIECEkConfigDefault,1,1.6676921844,2.3396670818,1.7028597396,7.3272749498,1,"{'longest_valid_segment_fraction': 0.005, 'border_fraction': '0.55', 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': '1.8', 'failed_expansion_score_factor': '0.65', 'min_valid_path_fraction': '0.7', 'type': 'geometric::BKPIECE'}"
1,2624.0280253888,,,3,BKPIECEkConfigDefault,1,0,0,0,0,0,"{'longest_valid_segment_fraction': 0.005, 'border_fraction': '0.35', 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': '1.9', 'failed_expansion_score_factor': '0.15', 'min_valid_path_fraction': '0.25', 'type': 'geometric::BKPIECE'}"
1,2630.2751674653,,,1.4988670349,BKPIECEkConfigDefault,1,2.9140591621,1.4988670349,1.7028451408,8.0154400995,1,"{'longest_valid_segment_fraction': 0.005, 'border_fraction': '0.6', 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': '1.3', 'failed_expansion_score_factor': '0.9', 'min_valid_path_fraction': '0.05', 'type': 'geometric::BKPIECE'}"
1,2640.8177645207,,,1.2380959988,BKPIECEkConfigDefault,1,2.3603720665,1.2380959988,1.7028233625,6.8264812563,1,"{'longest_valid_segment_fraction': 0.005, 'border_fraction': '0.25', 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': '1.1', 'failed_expansion_score_factor': '0.6', 'min_valid_path_fraction': '0.25', 'type': 'geometric::BKPIECE'}"
1,2650.160809517,,,2.0590398312,BKPIECEkConfigDefault,1,2.3256030083,2.0590398312,1.7030230807,6.5722818836,1,"{'longest_valid_segment_fraction': 0.005, 'border_fraction': '0.1', 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': '1.4', 'failed_expansion_score_factor': '0.25', 'min_valid_path_fraction': '0.45', 'type': 'geometric::BKPIECE'}"
1,2670.6532545091,,,2.1434018612,BKPIECEkConfigDefault,1,5.4294857979,2.1434018612,1.7027300324,11.8562429453,1,"{'longest_valid_segment_fraction': 0.005, 'border_fraction': '0.95', 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': '0.7', 'failed_expansion_score_factor': '0.45', 'min_valid_path_fraction': '0.25', 'type': 'geometric::BKPIECE'}"
1,2680.8992366792,,,1.0794188976,BKPIECEkConfigDefault,1,2.7246360779,1.0794188976,1.702922007,7.7231186479,1,"{'longest_valid_segment_fraction': 0.005, 'border_fraction': '0.3', 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': '1.2', 'failed_expansion_score_factor': '0.2', 'min_valid_path_fraction': '0.15', 'type': 'geometric::BKPIECE'}"
1,2686.4175677301,,,3,BKPIECEkConfigDefault,1,0,0,0,0,0,"{'longest_valid_segment_fraction': 0.005, 'border_fraction': '0.5', 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': '0.8', 'failed_expansion_score_factor': '0.45', 'min_valid_path_fraction': '0.1', 'type': 'geometric::BKPIECE'}"
1,2694.8536276819,,,3,BKPIECEkConfigDefault,1,0,0,0,0,0,"{'longest_valid_segment_fraction': 0.005, 'border_fraction': '0.95', 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': '0.7', 'failed_expansion_score_factor': '0.15', 'min_valid_path_fraction': '0.4', 'type': 'geometric::BKPIECE'}"
1,2702.1691708566,,,2.174464941,BKPIECEkConfigDefault,1,2.3289430141,2.174464941,1.7029811461,6.2811262824,1,"{'longest_valid_segment_fraction': 0.005, 'border_fraction': '0.95', 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': '1.6', 'failed_expansion_score_factor': '0.6', 'min_valid_path_fraction': '0.05', 'type': 'geometric::BKPIECE'}"
1,2706.9577128888,,,3,BKPIECEkConfigDefault,1,0,0,0,0,0,"{'longest_valid_segment_fraction': 0.005, 'border_fraction': '0.75', 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': '0.2', 'failed_expansion_score_factor': '0.9', 'min_valid_path_fraction': '0.55', 'type': 'geometric::BKPIECE'}"
1,2715.6650037766,,,3,BKPIECEkConfigDefault,1,0,0,0,0,0,"{'longest_valid_segment_fraction': 0.005, 'border_fraction': '0.3', 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': '1.8', 'failed_expansion_score_factor': '0.95', 'min_valid_path_fraction': '0.25', 'type': 'geometric::BKPIECE'}"
1,2721.5503966809,,,3,BKPIECEkConfigDefault,1,0,0,0,0,0,"{'longest_valid_segment_fraction': 0.005, 'border_fraction': '0.75', 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': '0.9', 'failed_expansion_score_factor': '0.7', 'min_valid_path_fraction': '0.35', 'type': 'geometric::BKPIECE'}"
1,2727.5620007516,,,0.6467931271,BKPIECEkConfigDefault,1,2.7899730206,0.6467931271,1.7029715546,7.1928477397,1,"{'longest_valid_segment_fraction': 0.005, 'border_fraction': '0.05', 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': '0.8', 'failed_expansion_score_factor': '0.35', 'min_valid_path_fraction': '0.25', 'type': 'geometric::BKPIECE'}"
1,2732.908327818,,,3,BKPIECEkConfigDefault,1,0,0,0,0,0,"{'longest_valid_segment_fraction': 0.005, 'border_fraction': '0.85', 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': '0.7', 'failed_expansion_score_factor': '0.65', 'min_valid_path_fraction': '0.35', 'type': 'geometric::BKPIECE'}"
1,2738.2460067273,,,3,BKPIECEkConfigDefault,1,0,0,0,0,0,"{'longest_valid_segment_fraction': 0.005, 'border_fraction': '0.3', 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': '0.4', 'failed_expansion_score_factor': '0.55', 'min_valid_path_fraction': '0.65', 'type': 'geometric::BKPIECE'}"
1,2743.8811168671,,,3,BKPIECEkConfigDefault,1,0,0,0,0,0,"{'longest_valid_segment_fraction': 0.005, 'border_fraction': '0.25', 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': '1.2', 'failed_expansion_score_factor': '0.6', 'min_valid_path_fraction': '0.25', 'type': 'geometric::BKPIECE'}"
1,2754.9191420079,,,2.8964030743,BKPIECEkConfigDefault,1,1.846629858,2.8964030743,1.7029918761,7.1098978407,1,"{'longest_valid_segment_fraction': 0.005, 'border_fraction': '0.95', 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': '1.1', 'failed_expansion_score_factor': '0.35', 'min_valid_path_fraction': '0.05', 'type': 'geometric::BKPIECE'}"
1,2763.5163128377,,,3,BKPIECEkConfigDefault,1,0,0,0,0,0,"{'longest_valid_segment_fraction': 0.005, 'border_fraction': '0.1', 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': '1.1', 'failed_expansion_score_factor': '0.1', 'min_valid_path_fraction': '0.25', 'type': 'geometric::BKPIECE'}"
1,2768.9943287374,,,3,BKPIECEkConfigDefault,1,0,0,0,0,0,"{'longest_valid_segment_fraction': 0.005, 'border_fraction': '0.8', 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': '1.2', 'failed_expansion_score_factor': '0.65', 'min_valid_path_fraction': '0.55', 'type': 'geometric::BKPIECE'}"
1,2778.7335727216,,,2.4422631264,BKPIECEkConfigDefault,1,5.2937550545,2.4422631264,1.7030326278,13.1436345839,1,"{'longest_valid_segment_fraction': 0.005, 'border_fraction': '0.05', 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': '0.8', 'failed_expansion_score_factor': '0.6', 'min_valid_path_fraction': '0.25', 'type': 'geometric::BKPIECE'}"
